Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
2026-05-27T16:18:02,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:28,0,False,False,False,True,True,MACHINE READY
Time stamp,Part Count,full,robot_moving,photoeye,auto_mode,enable,Machine State
2026-05-27T16:18:29,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:30,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:30,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:30,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:30,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:30,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:31,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:31,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:31,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:31,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:31,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:32,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:32,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:32,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:32,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:33,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:33,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:33,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:33,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:33,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:34,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:34,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:34,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:34,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:34,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:35,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:35,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:35,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:35,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:35,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:36,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:36,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:36,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:36,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:36,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:37,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:37,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:37,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:37,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:38,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:38,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:38,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:38,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:38,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:39,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:39,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:39,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:39,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:39,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:40,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:40,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:40,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:40,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:40,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:41,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:41,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:41,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:41,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:42,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:42,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:42,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:42,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:42,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:43,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:43,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:43,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:43,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:43,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:44,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:44,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:44,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:44,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:44,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:45,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:45,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:45,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:45,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:46,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:46,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:46,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:46,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:46,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:47,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:47,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:47,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:47,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:47,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:48,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:48,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:48,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:48,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:48,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:49,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:49,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:49,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:49,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:50,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:50,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:50,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:50,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:50,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:51,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:51,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:51,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:51,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:51,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:52,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:52,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:52,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:52,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:52,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:53,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:53,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:53,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:53,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:53,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:54,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:54,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:54,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:54,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:55,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:55,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:55,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:55,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:55,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:56,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:56,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:56,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:56,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:56,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:57,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:57,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:57,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:57,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:57,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:58,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:58,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:58,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:58,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:59,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:59,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:59,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:59,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:18:59,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:00,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:00,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:00,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:00,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:00,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:01,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:01,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:01,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:01,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:01,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:02,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:02,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:02,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:02,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:02,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:03,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:04,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:05,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:06,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:07,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:08,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:09,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:10,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:11,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:12,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:13,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:14,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:15,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:16,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:17,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:18,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:19,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:20,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:21,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:22,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:23,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:24,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:25,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:26,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:27,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:28,0,False,False,False,True,True,MACHINE READY
2026-05-27T16:19:28,0,False,False,False,True,True,MACHINE READY
